Fonte de Recursos,Despesa,Liquidado,Unnamed: 3,id_fonte,nome_fonte,liquidado_brl
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903025 - GASOLINA AUTOMOTIVA-REEMBOLSO,"          47.084.865,09",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,244624708.08858603
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903026 - CESTAS BASICAS,"             545.124,55",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2832140.0870700004
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903027 - ETANOL AUTOMOTIVO-REEMBOLSO,"         120.031.554,75",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,623611939.5481501
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903028 - DIESEL AUTOMOTIVO-REEMBOLSO,"          24.932.918,06",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,129536482.488924
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903029 - OUTROS COMBUSTIVEIS E LUBRIFICANTES-REEMBOLS,"           6.629.587,79",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,34443360.404166
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903030 - MEDICAMENTOS E INSUMOS FARMACEUTICOS,"         898.943.332,33",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4670370188.787282
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903031 - MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO","         349.729.881,58",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1816986626.760732
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903032 - MATERIAL DE USO LABORATORIAL,"          96.189.907,15",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,499745043.6071101
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903034 - MATERIAL DE USO VETERINARIO,"           1.935.037,24",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,10053292.476696
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903035 - MEDICAMENTOS FORNECIDOS POR DECISãO JUDICIAL,"         455.330.118,65",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2365622098.43421
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903036 - OUT.MAT.CONS.DECORRENTE DE DECISAO JUDICIAL,"          80.967.666,94",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,420659416.820076
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903039 - MATERIAL ESPORTIVO E DE LAZER,"           1.933.640,30",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,10046034.814620001
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903040 - MATERIAL EDUCATIVO E CULTURAL,"          20.448.357,96",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,106237398.94538401
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS,"          18.397.968,93",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,95584807.778922
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903042 - MATERIAL PARA FOTOGRAFIA E FILMAGEM,"             419.456,53",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2179244.4559620004
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903043 - LIVROS P/BIBLIO.PUBLI,MAPAS,OUTRAS PUBLICACA","          16.832.787,58",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,87453064.59313199
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903044 - BANDEIRAS, FLAMULAS, INSIGNIAS","             326.494,14",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1696267.6549560002
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903050 - PECAS DE REPOSICAO E ACESSORIOS,"          48.856.587,11",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,253829512.671294
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ,"             589.970,00",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,3065130.1380000003
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS,"          14.631.530,28",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,76016652.416712
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903053 - PECAS E ACESSORIOS PARA VIATURAS POLICIAIS,"           4.040.873,51",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,20993954.233854
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA,"           5.798.938,17",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,30127803.368418
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903055 - MATERIAL PARA TELECOMUNICACOES,"          12.242.620,32",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,63605309.61052801
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA,"          12.392.879,53",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,64385966.310162
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA,"          11.575.407,14",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,60138870.255156
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903062 - MUNICOES E EXPLOSIVOS,"          35.528.253,00",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,184583485.6362
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903063 - FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT","          41.104.339,03",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,213553482.99646202
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903064 - PECAS P/VIATURAS PELO REGIME DE ADIANTAMENTO,"           5.172.150,19",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,26871389.097126003
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903065 - PECAS E ACESS.P/VIATURAS ESCOLTA/CUSTODEADOS,"             601.304,48",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,3124017.295392
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA,"          13.769.939,69",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,71540344.665426
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903080 - ANIMAIS PARA ABATE,EXPERIMENTO E SEMEM","             335.651,66",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1743844.634364
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903081 - ALIMENTOS PARA ANIMAIS,"           9.699.575,42",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,50393174.137068
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903082 - SEMENTES E MUDAS DE PLANTAS,"             708.813,73",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,3682570.852842
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903090 - OUTROS MATERIAIS DE CONSUMO,"          63.031.062,34",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,327471581.28123605
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903101 - PREMIO EM PECUNIA,"          45.542.050,40",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,236609168.64816
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903102 - OUTRAS PREMIACOES,"             200.032,61",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1039249.421994
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903295 - MATERIAL OU BEM PARA DISTRIBUICAO GRATUITA,"          18.001.236,37",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,93523623.436698
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903340 - REGIME DE QUILOMETRAGEM,"           1.476.753,15",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,7672323.31551
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903342 - PASSAGENS AEREAS        EXERCICIO ANTERIOR.,"          15.593.392,29",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,81013910.30346599
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903343 - LOCACAO DE VEICULOS,AERONAVES E OUTROS","          79.663.726,15",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,413884922.83971006
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903344 - VALE-TRANSPORTE,"          56.401.239,99",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,293027002.24404603
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO,"          67.277.537,97",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,349533720.769338
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903346 - LOCOMOCAO DE SERVIDORES,"          18.427.016,80",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,95735723.08272001
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903347 - TRANSPORTE ESCOLAR,"         115.971.960,59",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,602520724.049286
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903501 - OUTROS SERV.CONSULTORIA,ASSESS.E AUDITORIA","          10.520.017,36",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,54655698.192144
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903503 - SERVICOS DE CONSULTORIA-PESSOA FISICA,"             645.896,96",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,3355693.065984
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903504 - SERVICOS DE CONSULTORIA-PESSOA JURIDICA,"             592.800,83",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,3079837.432182
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903505 - SERVICOS DE CONSULTORIA-ORGANISMO INTERNACIO,"           2.203.022,09",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11445580.966386
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903506 - ASSESSORIA DE IMPRENSA E COMUNICACAO,"          18.530.294,40",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,96272291.52576
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903507 - AUDITORIA EXTERNA,"             127.241,66",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,661071.320364
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903509 - CONSULTORIA TECNO.DA IMFORMACãO-PJ,"              22.983,41",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,119408.008314
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903512 - ENCARG.SOCIAIS E OBRIG.FISCAIS AUDIT/CONS.,"             542.677,22",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2819425.228788
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903603 - CONDOMINIO,"             264.880,00",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1376157.5520000001
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903604 - MAO DE OBRA DE REEDUCANDOS,"           7.634.256,63",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,39663016.895502
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903611 - OUTRAS REMUNERACOES DE SERVICOS PESSOAIS,"          69.098.762,95",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,358995713.03043
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903612 - ENCARGOS SOCIAIS E OBRIGACOES FISCAIS,"           5.949.608,38",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,30910595.377452
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903613 - ESTAGIARIOS DIRETAMENTE CONTRATADOS,"          23.920.772,46",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,124277981.23868401
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903614 - MONITORES, FISCAIS E EXAMINADORES","           6.541.429,71",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33985343.915334
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903616 - AJUDA DE CUSTO A COLABORADORES EVENTUAIS,"           2.935.022,43",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,15248615.532822002
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903619 - HONORARIOS ADVOCAT. ASSIST. JUDICIARIA COMPL,"               6.000,00",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,31172.4
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903622 - MANUT.E CONSERV. DE BENS IMOVEIS,"             196.432,18",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1020543.747972
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903623 - JETON,"             159.412,03",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,828209.260662
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903624 - BOLSA PARA MEDICOS RESIDENTES,"         221.260.125,56",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1149534856.334424
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903625 - CURSOS, PALESTRAS","              11.646,80",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,60509.784719999996
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903626 - SERVICOS TECNICOS E ESPECIALIZADOS,"           3.077.395,91",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,15988302.710814001
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903628 - HONORARIOS DE CAMARA DE ARBITRAGEM,"             429.715,00",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2232541.311
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903631 - SERVICOS DE APOIO AO ENSINO,"             888.867,68",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4618023.144672001
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903632 - MANUT.E CONSERV.DE EQUIP.DE PROCES.DE DADOS,"               5.404,00",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,28075.941600000002
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903633 - SERVIçOS TéCNICOS DE PROFISSIONAIS DE TI,"              47.595,73",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,247278.85564200004
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903673 - FORNEC.ALIMENTACAO PREPARADA-OUTROS,"                 785,00",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4078.389
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903691 - LOCACAO DE IMOVEIS,"          31.555.445,81",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,163943163.161274
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903699 - SERVICOS DIVERSOS DE CONSERVACAO E MANUTENCA,"               7.022,63",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,36485.371902
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903795 - SERVICOS DE VIGILANCIA,"         537.483.152,07",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2792439968.264478
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903796 - SERVICOS DE LIMPEZA,"         647.433.835,51",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,3363677749.008654
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903799 - OUTROS SERVICOS,"         101.272.522,05",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,526151261.05857
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903903 - CONDOMINIOS,"          19.860.606,12",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,103183793.035848
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903906 - VALE-REFEICAO/ALIMENT. A SERV/EMPREGADOS,"       1.322.264.077,58",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,6869690788.659132
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903907 - SERV.DE FORNEC.E DISTRIBUICAO DE LEITE,"          96.557.608,46",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,501655398.993084
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903912 - SERV.PROGRAMAS E APLIC.INFORMATICA TRANSF88,"              13.411,25",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,69676.80825
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903914 - EXAMES LABORATORIAIS,"          24.745.482,35",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,128562679.00119
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903915 - LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA,"          39.062.271,88",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,202944127.325352
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903916 - GAS MEDICINAL (SERV.DE FORNEC. E LOCACAO),"          15.682.277,00",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,81475701.92580001
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903918 - PROPAGANDA/PUBLICIDADE,"          13.396.717,92",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,69601308.281568
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS,"          54.365.456,86",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,282450294.570444
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903920 - INSTAL.MANUT.DE EQUIP.DE INFORM TRANSF88,"             150.595,00",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,782401.263
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903921 - SERVICOS DE COMUNICACAO DE DADOS,"           6.773.999,13",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,35193635.080002
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903922 - LOC.MAQ.REPROGAFICAS C/MAO DE OBRA,"             901.899,31",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4685727.675174001
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903923 - DESP.MIUDAS E DE PRONTO PGTO.SEV.MIL.SEG.PES,"             379.726,74",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1972832.3049960001
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903924 - SERV.FORNECIM.E DISTRIB.DE CESTA BASICA,"           4.087.010,61",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,21233654.923194
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903925 - SERVICOS DE CORREIOS,"          24.535.613,72",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,127472327.520888
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903926 - PUBLICIDADE LEGAL,"             436.080,21",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2265611.1230340004
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903927 - GERENCIAMENTO DE ABASTECIMENTO DE COMBUSTIVE,"          27.155.544,17",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,141083914.18081802
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903928 - SERVICOS DE PUBLICIDADE INSTITUCIONAL,"         106.082.510,34",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,551141074.2204361
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903929 - SERVICOS DE PUBLICIDADE DE UTILIDADE PUBLICA,"          51.697.284,00",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,268588069.2936
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903930 - DESP.RELACIO.SOLUCAO DE DISPUTAS CONTRATUAIS,"              82.500,00",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,428620.5
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903931 - SERVICOS DE APOIO AO ENSINO,"          30.996.388,53",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,161038636.968762
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903932 - CONSER.E REPARO DE TRENS P/TRANSP.FERROVIARI,"         189.104.780,86",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,982474978.4800441
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903936 - DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO","           4.273.864,89",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,22204437.649506
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903940 - FRETES E TRANSPORTES,"          31.947.918,40",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,165982215.25536
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903941 - SERVICO DE LAVANDERIA,"          61.973.132,37",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,321975211.915098
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903942 - SEGURO DE VIDA,"           1.934.104,65",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,10048447.29861
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903943 - ASSIN.DE JORNAIS,PERIODICOS E CLIPAGEM","          11.007.010,62",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,57185822.975148
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903944 - SEGURO DE VEICULO,"           3.001.115,81",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,15591997.079274
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903945 - OUTROS SEGUROS,"           6.942.281,97",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,36067931.746938
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903946 - SERVICOS MEDICOS,HOSPITALARES E ODONTOLOGICO","         563.467.072,65",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2927436829.24581
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903949 - ESTAGIARIOS CONTRATADOS POR INSTITUICOES,"          33.486.324,26",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,173974849.060404
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903950 - SERVICOS DE MONITORIA,"           3.895.051,28",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,20236349.420112
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903951 - CARGA DESCARGA EMPAC.PESAGEM DIST.LOG.ARMAZE,"           1.006.824,86",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,5230857.877644001
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903952 - PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS,"           1.690.257,55",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,8781564.07527
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903953 - PROJ.OU PESQ.DE CIENCIA,TECNOLOGIA E INOVACA","           2.450.324,15",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,12730414.08891
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903954 - CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES","             176.776,14",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,918422.7577560002
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903955 - INSCRICOES EM EVENTOS DIVERSOS,"             122.290,38",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,635347.440252
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903956 - ALIMEN.HOSPED.P/EVENTOS PROG.PELA INSTITUICA,"           2.178.290,09",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11317088.333586
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903957 - SERVICOS/APRESENTACOES ARTISTICAS E CULTURAI,"           5.484.067,27",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,28491923.094558
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,"33903958 - AUDIO,VIDEO,FOTO E PROJECAO","          15.155.464,43",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,78738699.89962201
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903959 - SERVICOS DE SOCORRO E SALVAMENTO,"             546.429,08",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2838917.642232
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903960 - REALIZACAO DE CONCURSO PUBLICO,"             209.599,16",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1088951.4758640002
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33903961 - CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO,"           4.429.027,66",,1.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,23010570.304764003
